time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),rain (mm),wind_speed_10m (km/h)
6/7/2023 08:00:00 AM,28.0,79.0,33.7,0.0,2.8
6/7/2023 09:00:00 AM,29.6,71.0,34.7,0.0,6.1
6/7/2023 10:00:00 AM,30.9,65.0,37.0,0.0,6.9
6/7/2023 11:00:00 AM,31.7,61.0,37.6,0.1,7.4
6/7/2023 12:00:00 PM,32.7,58.0,39.4,0.0,8.0
6/7/2023 01:00:00 PM,33.3,55.0,39.5,0.0,9.5
6/7/2023 02:00:00 PM,34.1,48.0,38.3,0.0,14.3
6/7/2023 03:00:00 PM,32.8,49.0,35.3,0.0,13.4
6/7/2023 04:00:00 PM,29.8,65.0,33.6,0.3,9.7
6/7/2023 05:00:00 PM,28.8,71.0,33.7,0.2,4.5
6/7/2023 06:00:00 PM,27.3,80.0,32.7,0.3,2.3
6/7/2023 07:00:00 PM,26.0,87.0,30.8,0.9,7.1
6/7/2023 08:00:00 PM,26.2,90.0,31.2,0.1,8.5
6/7/2023 09:00:00 PM,26.0,88.0,30.7,0.0,9.0
6/7/2023 10:00:00 PM,25.7,88.0,30.2,0.0,9.5
6/7/2023 11:00:00 PM,25.3,91.0,30.1,0.0,7.9
6/8/2023 12:00:00 AM,24.7,94.0,29.7,0.0,5.7
6/8/2023 01:00:00 AM,24.5,94.0,29.4,0.0,6.1
6/8/2023 02:00:00 AM,24.2,94.0,29.3,0.0,3.6
6/8/2023 03:00:00 AM,24.1,93.0,29.2,0.0,2.5
6/8/2023 04:00:00 AM,23.7,94.0,28.6,0.0,2.4
6/8/2023 05:00:00 AM,24.2,91.0,28.8,0.0,4.5
6/8/2023 06:00:00 AM,24.7,91.0,29.7,0.0,3.8
6/8/2023 07:00:00 AM,26.0,87.0,30.7,0.0,7.2
6/8/2023 08:00:00 AM,28.4,75.0,33.7,0.0,4.1
6/8/2023 09:00:00 AM,29.9,69.0,34.9,0.1,5.8
6/8/2023 10:00:00 AM,31.5,62.0,37.4,0.1,6.2
6/8/2023 11:00:00 AM,32.3,58.0,38.3,0.2,7.2
6/8/2023 12:00:00 PM,33.1,57.0,39.6,0.1,8.0
6/8/2023 01:00:00 PM,33.4,56.0,38.4,0.1,9.3
6/8/2023 02:00:00 PM,29.4,69.0,32.4,2.1,17.7
6/8/2023 03:00:00 PM,30.4,70.0,35.6,3.6,8.9
6/8/2023 04:00:00 PM,30.8,66.0,35.6,0.0,7.6
6/8/2023 05:00:00 PM,30.0,69.0,35.4,0.0,3.4
6/8/2023 06:00:00 PM,29.0,74.0,34.3,0.5,4.7
6/8/2023 07:00:00 PM,27.0,88.0,32.1,1.9,9.7
6/8/2023 08:00:00 PM,25.8,95.0,31.4,0.1,7.9
6/8/2023 09:00:00 PM,25.8,94.0,31.9,0.1,3.1
6/8/2023 10:00:00 PM,25.6,97.0,32.1,0.0,1.6
6/8/2023 11:00:00 PM,25.5,98.0,31.8,0.0,3.2
6/9/2023 12:00:00 AM,24.6,99.0,30.5,0.0,3.6
6/9/2023 01:00:00 AM,24.7,98.0,30.5,0.0,3.9
6/9/2023 02:00:00 AM,24.5,96.0,29.8,0.0,4.6
6/9/2023 03:00:00 AM,24.5,95.0,29.6,0.1,4.8
6/9/2023 04:00:00 AM,24.6,94.0,30.0,0.0,3.3
6/9/2023 05:00:00 AM,23.7,99.0,29.1,0.0,3.2
6/9/2023 06:00:00 AM,24.1,97.0,28.6,0.0,9.4
6/9/2023 07:00:00 AM,25.3,91.0,29.6,0.0,10.8
6/9/2023 08:00:00 AM,27.2,82.0,32.2,0.0,7.3
6/9/2023 09:00:00 AM,29.9,72.0,34.7,0.0,10.1
6/9/2023 10:00:00 AM,31.4,65.0,36.8,0.0,11.7
6/9/2023 11:00:00 AM,32.4,61.0,37.9,0.0,12.3
6/9/2023 12:00:00 PM,32.5,60.0,36.9,0.0,12.2
6/9/2023 01:00:00 PM,31.8,62.0,37.2,0.6,10.5
6/9/2023 02:00:00 PM,32.0,62.0,37.3,0.1,12.6
6/9/2023 03:00:00 PM,30.5,67.0,34.7,1.0,13.5
6/9/2023 04:00:00 PM,29.6,69.0,34.8,0.0,3.5
6/9/2023 05:00:00 PM,28.8,72.0,33.9,0.8,3.3
6/9/2023 06:00:00 PM,27.1,85.0,32.5,1.0,7.0
6/9/2023 07:00:00 PM,25.9,93.0,31.6,0.0,5.4
6/9/2023 08:00:00 PM,25.6,95.0,31.9,0.0,1.8
6/9/2023 09:00:00 PM,26.7,85.0,32.2,0.7,3.6
6/9/2023 10:00:00 PM,26.1,95.0,32.0,0.0,6.7
6/9/2023 11:00:00 PM,25.8,98.0,32.3,0.0,3.2
6/10/2023 12:00:00 AM,25.2,100.0,31.5,0.0,3.8
6/10/2023 01:00:00 AM,25.3,99.0,31.9,0.0,1.8
6/10/2023 02:00:00 AM,25.2,92.0,30.8,0.7,2.1
6/10/2023 03:00:00 AM,24.3,98.0,29.8,0.0,4.1
6/10/2023 04:00:00 AM,23.9,98.0,29.2,0.0,4.3
6/10/2023 05:00:00 AM,23.8,98.0,28.8,0.0,4.6
6/10/2023 06:00:00 AM,24.7,94.0,30.1,0.0,3.4
6/10/2023 07:00:00 AM,26.4,87.0,31.9,0.0,4.3
6/10/2023 08:00:00 AM,27.2,86.0,33.3,0.0,2.7
6/10/2023 09:00:00 AM,29.5,74.0,34.2,0.2,10.8
6/10/2023 10:00:00 AM,31.4,64.0,36.6,0.2,13.0
6/10/2023 11:00:00 AM,32.0,60.0,36.9,0.2,15.7
6/10/2023 12:00:00 PM,31.4,64.0,35.9,1.0,18.2
6/10/2023 01:00:00 PM,31.8,61.0,36.0,0.1,18.7
6/10/2023 02:00:00 PM,31.0,64.0,34.5,0.7,18.7
6/10/2023 03:00:00 PM,30.8,66.0,34.3,1.4,17.3
6/10/2023 04:00:00 PM,29.7,70.0,33.4,0.8,14.5
6/10/2023 05:00:00 PM,28.1,76.0,31.3,0.1,17.5
6/10/2023 06:00:00 PM,27.2,79.0,31.2,0.1,11.3
6/10/2023 07:00:00 PM,26.7,83.0,30.9,0.1,11.6
6/10/2023 08:00:00 PM,26.3,84.0,30.8,0.1,8.9
6/10/2023 09:00:00 PM,26.2,86.0,30.6,0.0,10.2
6/10/2023 10:00:00 PM,26.0,86.0,30.3,0.0,10.7
6/10/2023 11:00:00 PM,25.9,86.0,30.2,0.0,10.5
6/11/2023 12:00:00 AM,25.8,86.0,30.0,0.0,10.4
6/11/2023 01:00:00 AM,25.9,86.0,30.2,0.1,10.0
6/11/2023 02:00:00 AM,25.6,89.0,30.7,0.0,5.4
6/11/2023 03:00:00 AM,25.2,92.0,30.6,0.0,4.1
6/11/2023 04:00:00 AM,25.2,93.0,30.5,0.0,4.8
6/11/2023 05:00:00 AM,24.6,96.0,30.1,0.1,3.4
6/11/2023 06:00:00 AM,25.1,93.0,30.5,0.1,4.3
6/11/2023 07:00:00 AM,26.2,87.0,31.5,0.1,4.8
6/11/2023 08:00:00 AM,26.3,91.0,32.1,0.1,4.9
6/11/2023 09:00:00 AM,27.0,88.0,32.6,1.7,7.6
6/11/2023 10:00:00 AM,26.5,91.0,31.9,1.6,9.0
6/11/2023 11:00:00 AM,26.7,92.0,32.3,1.2,9.3
6/11/2023 12:00:00 PM,28.3,84.0,34.1,2.4,8.7
6/11/2023 01:00:00 PM,26.9,91.0,32.4,3.5,9.8
6/11/2023 02:00:00 PM,27.8,82.0,32.6,0.8,10.7
6/11/2023 03:00:00 PM,28.1,82.0,32.6,1.5,14.5
6/11/2023 04:00:00 PM,27.4,83.0,31.4,0.1,15.0
6/11/2023 05:00:00 PM,26.9,83.0,30.5,0.2,16.1
6/11/2023 06:00:00 PM,26.1,86.0,29.9,0.0,13.4
6/11/2023 07:00:00 PM,25.5,89.0,29.4,0.1,13.3
6/11/2023 08:00:00 PM,25.4,92.0,30.1,0.0,9.4
6/11/2023 09:00:00 PM,25.1,92.0,29.3,0.2,12.2
6/11/2023 10:00:00 PM,24.9,91.0,28.1,0.1,17.7
6/11/2023 11:00:00 PM,24.9,89.0,28.2,0.4,15.1
6/12/2023 12:00:00 AM,24.6,92.0,28.0,0.2,14.9
6/12/2023 01:00:00 AM,24.6,94.0,28.3,0.1,14.9
6/12/2023 02:00:00 AM,24.7,93.0,28.6,0.0,13.6
6/12/2023 03:00:00 AM,25.1,92.0,28.5,0.1,16.4
6/12/2023 04:00:00 AM,24.8,91.0,27.8,0.2,18.2
6/12/2023 05:00:00 AM,24.9,91.0,28.3,0.2,14.9
6/12/2023 06:00:00 AM,24.9,93.0,28.8,0.1,14.1
6/12/2023 07:00:00 AM,26.1,89.0,29.5,0.2,18.4
6/12/2023 08:00:00 AM,26.1,90.0,29.8,0.3,17.9
6/12/2023 09:00:00 AM,26.8,86.0,30.2,0.4,20.3
6/12/2023 10:00:00 AM,27.6,83.0,30.9,0.4,21.4
6/12/2023 11:00:00 AM,27.9,80.0,31.0,0.3,21.6
6/12/2023 12:00:00 PM,29.4,72.0,32.0,0.2,25.1
6/12/2023 01:00:00 PM,28.6,75.0,31.3,0.3,22.3
6/12/2023 02:00:00 PM,28.1,78.0,31.2,0.3,19.8
6/12/2023 03:00:00 PM,27.7,81.0,31.7,0.5,15.1
6/12/2023 04:00:00 PM,27.3,84.0,31.6,0.3,13.7
6/12/2023 05:00:00 PM,27.6,82.0,32.0,0.3,12.5
6/12/2023 06:00:00 PM,26.7,87.0,31.4,0.5,10.4
6/12/2023 07:00:00 PM,25.9,91.0,31.2,0.1,6.2
6/12/2023 08:00:00 PM,25.2,98.0,31.2,0.0,4.5
6/12/2023 09:00:00 PM,25.0,98.0,31.1,0.4,3.1
6/12/2023 10:00:00 PM,24.9,99.0,31.1,0.2,2.6
6/12/2023 11:00:00 PM,24.8,99.0,30.8,0.1,2.9
6/13/2023 12:00:00 AM,24.9,97.0,30.5,0.0,4.4
6/13/2023 01:00:00 AM,24.9,97.0,30.4,0.0,5.8
6/13/2023 02:00:00 AM,25.1,94.0,30.2,0.0,7.8
6/13/2023 03:00:00 AM,25.0,93.0,29.0,0.0,13.0
6/13/2023 04:00:00 AM,24.7,94.0,29.1,0.0,10.1
6/13/2023 05:00:00 AM,24.7,95.0,29.5,0.0,9.0
6/13/2023 06:00:00 AM,25.2,94.0,29.5,0.0,13.0
6/13/2023 07:00:00 AM,26.7,88.0,31.3,0.1,12.8
6/13/2023 08:00:00 AM,27.7,82.0,32.2,0.1,12.4
6/13/2023 09:00:00 AM,29.0,77.0,33.5,0.1,12.7
6/13/2023 10:00:00 AM,30.3,70.0,34.6,0.1,14.0
6/13/2023 11:00:00 AM,31.4,64.0,35.9,0.1,16.2
6/13/2023 12:00:00 PM,30.6,70.0,35.3,0.2,17.5
6/13/2023 01:00:00 PM,31.6,64.0,36.2,0.1,19.5
6/13/2023 02:00:00 PM,31.5,64.0,35.4,0.1,19.7
6/13/2023 03:00:00 PM,30.6,69.0,34.5,1.0,16.2
6/13/2023 04:00:00 PM,29.8,72.0,34.3,0.1,11.5
6/13/2023 05:00:00 PM,28.8,76.0,34.2,0.0,5.2
6/13/2023 06:00:00 PM,28.0,81.0,33.6,0.0,4.7
6/13/2023 07:00:00 PM,26.9,87.0,33.0,0.0,2.8
6/13/2023 08:00:00 PM,26.4,91.0,32.1,0.0,5.9
6/13/2023 09:00:00 PM,26.9,88.0,33.0,0.0,3.3
6/13/2023 10:00:00 PM,26.1,93.0,32.2,0.0,3.8
6/13/2023 11:00:00 PM,25.3,96.0,31.0,0.0,5.4
6/14/2023 12:00:00 AM,25.6,95.0,31.8,0.0,2.5
6/14/2023 01:00:00 AM,25.1,95.0,31.1,0.0,2.2
6/14/2023 02:00:00 AM,25.1,94.0,30.7,0.0,4.1
6/14/2023 03:00:00 AM,24.9,94.0,30.1,0.0,5.8
6/14/2023 04:00:00 AM,25.0,94.0,30.2,0.0,5.8
6/14/2023 05:00:00 AM,25.5,91.0,30.6,0.0,6.6
6/14/2023 06:00:00 AM,26.2,89.0,31.3,0.0,8.4
6/14/2023 07:00:00 AM,27.7,82.0,32.3,0.0,11.8
6/14/2023 08:00:00 AM,29.0,76.0,33.8,0.0,10.8
6/14/2023 09:00:00 AM,30.6,68.0,34.7,0.0,13.7
6/14/2023 10:00:00 AM,32.1,61.0,37.1,0.0,13.8
6/14/2023 11:00:00 AM,32.4,59.0,36.9,0.0,16.4
6/14/2023 12:00:00 PM,32.5,60.0,37.8,0.1,15.3
6/14/2023 01:00:00 PM,33.3,58.0,39.3,0.1,14.0
6/14/2023 02:00:00 PM,32.8,58.0,38.4,0.2,11.6
6/14/2023 03:00:00 PM,32.5,59.0,36.9,0.0,11.3
6/14/2023 04:00:00 PM,32.1,59.0,36.4,0.0,9.2
6/14/2023 05:00:00 PM,30.6,65.0,34.9,0.4,9.6
6/14/2023 06:00:00 PM,29.5,76.0,35.8,0.0,2.3
6/14/2023 07:00:00 PM,27.9,82.0,33.6,0.0,4.7
6/14/2023 08:00:00 PM,27.4,84.0,33.1,0.0,4.8
6/14/2023 09:00:00 PM,28.1,78.0,33.8,0.0,2.2
6/14/2023 10:00:00 PM,27.8,79.0,33.7,0.0,1.0
6/14/2023 11:00:00 PM,27.4,81.0,33.2,0.0,1.5
6/15/2023 12:00:00 AM,26.4,87.0,32.2,0.0,1.9
6/15/2023 01:00:00 AM,27.2,83.0,32.8,0.0,3.7
6/15/2023 02:00:00 AM,25.9,91.0,31.4,0.0,6.1
6/15/2023 03:00:00 AM,25.3,96.0,31.2,0.0,4.8
6/15/2023 04:00:00 AM,24.9,99.0,30.8,0.0,4.7
6/15/2023 05:00:00 AM,24.8,100.0,30.9,0.0,3.1
6/15/2023 06:00:00 AM,25.4,97.0,31.4,0.0,5.2
6/15/2023 07:00:00 AM,26.8,90.0,33.2,0.0,2.3
6/15/2023 08:00:00 AM,28.6,82.0,35.0,0.0,2.5
6/15/2023 09:00:00 AM,30.0,76.0,36.1,0.0,5.8
6/15/2023 10:00:00 AM,30.8,73.0,36.6,0.3,10.1
6/15/2023 11:00:00 AM,31.4,70.0,38.1,0.4,10.1
6/15/2023 12:00:00 PM,32.6,63.0,39.5,0.1,10.5
6/15/2023 01:00:00 PM,33.1,60.0,38.9,0.0,11.7
6/15/2023 02:00:00 PM,30.8,71.0,35.9,1.9,10.6
6/15/2023 03:00:00 PM,30.6,69.0,36.2,1.0,4.1
6/15/2023 04:00:00 PM,28.1,79.0,32.5,6.1,11.4
6/15/2023 05:00:00 PM,26.2,89.0,31.5,2.9,6.1
6/15/2023 06:00:00 PM,25.9,91.0,31.0,0.1,8.3
6/15/2023 07:00:00 PM,25.4,95.0,30.6,0.0,8.6
6/15/2023 08:00:00 PM,25.8,93.0,31.8,0.0,3.2
6/15/2023 09:00:00 PM,25.6,94.0,31.4,0.0,4.5
6/15/2023 10:00:00 PM,25.6,94.0,31.3,0.0,5.4
6/15/2023 11:00:00 PM,24.9,98.0,30.8,0.0,3.3
6/16/2023 12:00:00 AM,24.6,98.0,30.3,0.0,3.4
6/16/2023 01:00:00 AM,24.5,99.0,30.5,0.0,2.5
6/16/2023 02:00:00 AM,25.0,98.0,31.1,0.0,1.9
6/16/2023 03:00:00 AM,24.9,96.0,30.9,0.0,2.1
6/16/2023 04:00:00 AM,25.0,96.0,31.0,0.0,2.5
6/16/2023 05:00:00 AM,24.6,99.0,30.4,0.0,3.7
6/16/2023 06:00:00 AM,24.3,99.0,29.6,0.0,6.6
6/16/2023 07:00:00 AM,25.6,91.0,31.1,0.0,4.0
6/16/2023 08:00:00 AM,27.6,87.0,33.9,0.0,3.1
6/16/2023 09:00:00 AM,29.2,76.0,35.1,0.1,3.8
6/16/2023 10:00:00 AM,30.3,72.0,36.4,0.3,6.1
6/16/2023 11:00:00 AM,31.3,66.0,37.3,0.2,7.9
6/16/2023 12:00:00 PM,31.3,65.0,36.0,0.2,9.2
6/16/2023 01:00:00 PM,26.7,89.0,31.5,6.6,11.9
6/16/2023 02:00:00 PM,27.8,83.0,32.8,0.9,9.7
6/16/2023 03:00:00 PM,28.7,78.0,33.6,0.1,10.4
6/16/2023 04:00:00 PM,28.4,80.0,33.8,0.2,7.3
6/16/2023 05:00:00 PM,28.6,79.0,34.0,0.0,7.2
6/16/2023 06:00:00 PM,28.3,80.0,34.2,0.0,4.5
6/16/2023 07:00:00 PM,26.8,89.0,32.8,0.0,5.1
6/16/2023 08:00:00 PM,26.3,89.0,31.8,0.0,4.9
6/16/2023 09:00:00 PM,26.4,87.0,32.3,0.0,2.1
6/16/2023 10:00:00 PM,25.8,88.0,31.2,0.0,3.3
6/16/2023 11:00:00 PM,27.7,76.0,32.7,0.0,3.4
6/17/2023 12:00:00 AM,27.3,78.0,32.3,0.0,4.0
6/17/2023 01:00:00 AM,27.0,81.0,32.3,0.0,2.8
6/17/2023 02:00:00 AM,24.2,97.0,28.7,1.1,9.4
6/17/2023 03:00:00 AM,24.2,97.0,28.5,0.1,10.6
6/17/2023 04:00:00 AM,24.0,97.0,29.3,0.2,3.9
6/17/2023 05:00:00 AM,23.9,94.0,28.6,0.0,5.6
6/17/2023 06:00:00 AM,24.3,92.0,29.0,0.0,5.2
6/17/2023 07:00:00 AM,26.1,87.0,31.5,0.0,3.9
6/17/2023 08:00:00 AM,28.0,80.0,33.8,0.0,3.3
6/17/2023 09:00:00 AM,29.4,75.0,35.1,0.2,4.7
6/17/2023 10:00:00 AM,30.4,70.0,36.2,0.2,8.1
6/17/2023 11:00:00 AM,31.6,63.0,37.8,0.1,10.2
6/17/2023 12:00:00 PM,32.5,57.0,38.9,0.0,9.7
6/17/2023 01:00:00 PM,32.8,55.0,38.3,0.0,10.5
6/17/2023 02:00:00 PM,32.7,55.0,37.9,0.1,10.2
6/17/2023 03:00:00 PM,32.3,58.0,37.1,0.3,9.8
6/17/2023 04:00:00 PM,31.5,62.0,35.6,0.2,10.0
6/17/2023 05:00:00 PM,30.7,63.0,34.5,0.0,10.4
6/17/2023 06:00:00 PM,29.5,68.0,33.8,0.0,8.1
6/17/2023 07:00:00 PM,27.5,76.0,31.7,0.0,8.8
6/17/2023 08:00:00 PM,28.1,74.0,32.2,0.5,9.1
6/17/2023 09:00:00 PM,27.9,76.0,32.7,0.2,5.4
6/17/2023 10:00:00 PM,26.1,83.0,29.9,0.2,12.3
6/17/2023 11:00:00 PM,25.7,84.0,30.2,0.1,5.6
6/18/2023 12:00:00 AM,26.4,78.0,30.9,0.0,4.1
6/18/2023 01:00:00 AM,26.2,79.0,30.7,0.0,4.5
6/18/2023 02:00:00 AM,26.0,81.0,30.7,0.0,2.9
6/18/2023 03:00:00 AM,24.3,90.0,28.8,0.0,4.9
6/18/2023 04:00:00 AM,24.4,89.0,28.8,0.0,5.2
6/18/2023 05:00:00 AM,24.2,90.0,28.3,0.0,7.4
6/18/2023 06:00:00 AM,24.4,89.0,28.3,0.0,8.8
6/18/2023 07:00:00 AM,26.1,82.0,30.5,0.0,6.6
6/18/2023 08:00:00 AM,28.5,72.0,33.0,0.0,6.9
6/18/2023 09:00:00 AM,29.9,67.0,34.8,0.0,6.2
6/18/2023 10:00:00 AM,31.1,61.0,36.8,0.0,5.8
6/18/2023 11:00:00 AM,32.0,57.0,38.2,0.0,6.2
6/18/2023 12:00:00 PM,32.8,55.0,39.1,0.0,7.2
6/18/2023 01:00:00 PM,33.3,52.0,39.1,0.0,8.2
6/18/2023 02:00:00 PM,31.0,65.0,37.0,0.8,9.3
6/18/2023 03:00:00 PM,30.7,63.0,35.0,0.6,7.3
6/18/2023 04:00:00 PM,31.4,60.0,36.3,0.0,2.9
6/18/2023 05:00:00 PM,30.1,65.0,34.7,0.6,4.8
6/18/2023 06:00:00 PM,28.4,73.0,32.5,0.1,9.9
6/18/2023 07:00:00 PM,26.4,85.0,31.8,0.1,3.6
6/18/2023 08:00:00 PM,26.7,81.0,31.5,0.0,6.1
6/18/2023 09:00:00 PM,26.4,84.0,31.2,0.0,6.8
6/18/2023 10:00:00 PM,26.3,87.0,31.4,0.0,6.8
6/18/2023 11:00:00 PM,25.9,88.0,30.7,0.0,7.4
6/19/2023 12:00:00 AM,25.5,87.0,30.1,0.0,6.6
6/19/2023 01:00:00 AM,25.2,88.0,29.9,0.0,6.0
6/19/2023 02:00:00 AM,24.8,90.0,29.6,0.0,4.9
6/19/2023 03:00:00 AM,24.1,93.0,28.8,0.0,4.8
6/19/2023 04:00:00 AM,23.9,93.0,28.5,0.0,5.1
6/19/2023 05:00:00 AM,24.0,91.0,28.6,0.0,3.6
6/19/2023 06:00:00 AM,24.9,85.0,29.6,0.0,2.3
6/19/2023 07:00:00 AM,27.1,78.0,32.3,0.0,1.3
6/19/2023 08:00:00 AM,28.8,70.0,33.8,0.0,2.9
6/19/2023 09:00:00 AM,30.3,66.0,35.4,0.0,4.6
6/19/2023 10:00:00 AM,31.5,61.0,37.4,0.0,6.1
6/19/2023 11:00:00 AM,32.3,58.0,38.6,0.0,6.9
6/19/2023 12:00:00 PM,33.0,55.0,39.2,0.0,7.9
6/19/2023 01:00:00 PM,33.5,54.0,39.8,0.0,7.0
6/19/2023 02:00:00 PM,33.0,55.0,38.4,0.1,5.1
6/19/2023 03:00:00 PM,31.2,61.0,36.3,0.7,8.6
6/19/2023 04:00:00 PM,31.9,59.0,36.3,0.1,6.6
6/19/2023 05:00:00 PM,29.5,69.0,33.8,1.0,8.4
6/19/2023 06:00:00 PM,27.3,81.0,32.8,0.5,3.3
6/19/2023 07:00:00 PM,27.0,85.0,33.1,0.1,1.1
6/19/2023 08:00:00 PM,26.9,87.0,32.6,0.1,5.8
6/19/2023 09:00:00 PM,25.6,93.0,31.0,2.6,6.0
6/19/2023 10:00:00 PM,25.4,98.0,32.0,0.0,0.5
6/19/2023 11:00:00 PM,25.2,97.0,31.4,0.5,2.9
6/20/2023 12:00:00 AM,25.2,96.0,31.3,0.0,2.3
6/20/2023 01:00:00 AM,24.7,99.0,30.8,0.0,2.0
6/20/2023 02:00:00 AM,24.6,98.0,30.4,0.0,2.5
6/20/2023 03:00:00 AM,24.6,96.0,30.3,0.0,1.5
6/20/2023 04:00:00 AM,25.4,88.0,30.7,0.0,2.6
6/20/2023 05:00:00 AM,25.3,87.0,30.5,0.0,1.9
6/20/2023 06:00:00 AM,24.9,91.0,30.2,0.0,2.5
6/20/2023 07:00:00 AM,26.2,87.0,31.8,0.0,3.0
6/20/2023 08:00:00 AM,28.7,74.0,34.5,0.0,1.1
6/20/2023 09:00:00 AM,30.5,66.0,36.0,0.0,2.6
6/20/2023 10:00:00 AM,31.8,60.0,38.1,0.1,2.5
6/20/2023 11:00:00 AM,32.7,57.0,39.6,0.1,2.3
6/20/2023 12:00:00 PM,33.5,55.0,40.3,0.0,4.1
6/20/2023 01:00:00 PM,34.2,52.0,40.2,0.0,5.7
6/20/2023 02:00:00 PM,32.9,56.0,37.5,0.0,5.0
6/20/2023 03:00:00 PM,30.0,68.0,33.8,2.9,13.1
6/20/2023 04:00:00 PM,28.3,79.0,33.8,2.2,5.2
6/20/2023 05:00:00 PM,28.2,79.0,33.6,0.0,5.6
6/20/2023 06:00:00 PM,27.3,83.0,32.4,0.1,7.8
6/20/2023 07:00:00 PM,26.8,85.0,32.8,0.0,1.5
6/20/2023 08:00:00 PM,27.9,82.0,33.0,0.0,8.6
6/20/2023 09:00:00 PM,25.7,92.0,31.8,4.5,1.6
6/20/2023 10:00:00 PM,25.9,91.0,31.7,0.1,3.7
6/20/2023 11:00:00 PM,25.7,93.0,31.9,0.0,1.5
6/21/2023 12:00:00 AM,25.0,96.0,30.8,0.0,3.6
6/21/2023 01:00:00 AM,24.8,96.0,30.6,0.0,2.2
6/21/2023 02:00:00 AM,25.1,92.0,30.4,0.0,4.4
6/21/2023 03:00:00 AM,24.6,94.0,29.7,0.0,5.1
6/21/2023 04:00:00 AM,24.5,93.0,29.4,0.0,5.5
6/21/2023 05:00:00 AM,25.0,89.0,30.0,0.0,3.9
6/21/2023 06:00:00 AM,24.9,92.0,30.2,0.0,3.7
6/21/2023 07:00:00 AM,26.0,89.0,32.0,0.0,1.1
6/21/2023 08:00:00 AM,28.4,78.0,34.3,0.0,2.2
6/21/2023 09:00:00 AM,30.4,69.0,35.9,0.0,6.0
6/21/2023 10:00:00 AM,31.2,64.0,36.9,0.1,6.4
6/21/2023 11:00:00 AM,32.1,60.0,38.3,0.1,6.9
6/21/2023 12:00:00 PM,32.7,57.0,38.9,0.0,7.0
6/21/2023 01:00:00 PM,33.9,52.0,39.8,0.0,10.2
6/21/2023 02:00:00 PM,34.1,50.0,39.0,0.0,12.1
6/21/2023 03:00:00 PM,33.7,51.0,38.1,0.0,8.8
6/21/2023 04:00:00 PM,33.2,52.0,36.8,0.1,8.1
6/21/2023 05:00:00 PM,31.9,56.0,35.8,0.3,6.4
6/21/2023 06:00:00 PM,29.5,68.0,34.0,0.2,6.4
6/21/2023 07:00:00 PM,26.6,85.0,31.5,0.6,7.3
6/21/2023 08:00:00 PM,25.9,92.0,30.7,0.0,10.6
6/21/2023 09:00:00 PM,26.5,87.0,31.3,0.0,9.7
6/21/2023 10:00:00 PM,25.9,90.0,31.8,0.1,2.0
6/21/2023 11:00:00 PM,25.9,89.0,31.7,0.0,2.0
6/22/2023 12:00:00 AM,25.3,94.0,31.3,0.0,2.2
6/22/2023 01:00:00 AM,24.9,96.0,30.5,0.1,4.4
6/22/2023 02:00:00 AM,25.2,93.0,30.9,0.0,2.8
6/22/2023 03:00:00 AM,25.3,92.0,31.0,0.0,1.5
6/22/2023 04:00:00 AM,25.2,91.0,30.6,0.0,2.5
6/22/2023 05:00:00 AM,24.9,91.0,30.4,0.0,1.5
6/22/2023 06:00:00 AM,24.3,96.0,30.0,0.0,0.7
6/22/2023 07:00:00 AM,26.3,85.0,31.8,0.0,2.5
6/22/2023 08:00:00 AM,29.3,69.0,34.5,0.0,1.9
6/22/2023 09:00:00 AM,30.8,64.0,35.6,0.0,6.6
6/22/2023 10:00:00 AM,31.9,60.0,37.7,0.0,7.4
6/22/2023 11:00:00 AM,33.2,53.0,39.0,0.0,9.2
6/22/2023 12:00:00 PM,33.9,49.0,39.3,0.0,11.4
6/22/2023 01:00:00 PM,34.1,48.0,38.9,0.0,12.1
6/22/2023 02:00:00 PM,34.2,44.0,37.7,0.0,13.8
6/22/2023 03:00:00 PM,34.4,41.0,36.6,0.0,14.0
6/22/2023 04:00:00 PM,33.1,48.0,35.7,0.0,11.4
6/22/2023 05:00:00 PM,30.7,60.0,34.8,0.7,6.3
6/22/2023 06:00:00 PM,27.3,81.0,31.9,1.6,9.5
6/22/2023 07:00:00 PM,26.0,87.0,30.6,0.5,8.3
6/22/2023 08:00:00 PM,26.6,88.0,32.8,0.1,1.5
6/22/2023 09:00:00 PM,26.1,92.0,32.0,0.0,4.4
6/22/2023 10:00:00 PM,25.7,95.0,31.7,0.0,4.3
6/22/2023 11:00:00 PM,24.8,94.0,29.7,1.2,6.9
6/23/2023 12:00:00 AM,24.5,96.0,29.5,0.1,6.2
6/23/2023 01:00:00 AM,24.2,96.0,29.0,0.0,6.9
6/23/2023 02:00:00 AM,24.1,95.0,28.6,0.0,7.6
6/23/2023 03:00:00 AM,24.0,94.0,28.2,0.0,8.2
6/23/2023 04:00:00 AM,24.0,92.0,28.1,0.0,7.4
6/23/2023 05:00:00 AM,23.6,92.0,28.1,0.0,4.2
6/23/2023 06:00:00 AM,24.2,90.0,28.7,0.0,4.4
6/23/2023 07:00:00 AM,26.4,79.0,31.4,0.0,1.3
6/23/2023 08:00:00 AM,28.2,73.0,33.3,0.0,2.6
6/23/2023 09:00:00 AM,30.1,65.0,34.9,0.0,5.9
6/23/2023 10:00:00 AM,31.4,59.0,36.9,0.0,6.6
